date,Natural Gas,Wind,Coal,Solar,Water,Nuclear
2021-04-10T14:00:00Z,14230,6975,7888,2552,29,3754
2021-04-10T13:00:00Z,13467,9347,7628,151,6,3754
2021-04-10T12:00:00Z,12068,10543,7377,1,6,3754
2021-04-10T11:00:00Z,10384,11467,7522,1,6,3753
2021-04-10T10:00:00Z,9737,13216,6519,1,6,3753
2021-04-10T09:00:00Z,9476,15256,5367,1,6,3752
2021-04-10T08:00:00Z,9385,16245,5492,1,6,3752
2021-04-10T07:00:00Z,9930,16662,5943,1,28,3751
2021-04-10T06:00:00Z,11130,17257,6348,1,4,3751
2021-04-10T05:00:00Z,12939,17592,6792,1,4,3751
2021-04-10T04:00:00Z,15674,18246,6738,1,7,3752
2021-04-10T03:00:00Z,18590,17318,7400,1,50,3752
2021-04-10T02:00:00Z,21169,16134,7742,3,73,3752
2021-04-10T01:00:00Z,22109,15817,7776,127,81,3752
2021-04-10T00:00:00Z,23929,15305,7788,424,115,3751
2021-04-09T23:00:00Z,24965,15093,7914,614,79,3752
2021-04-09T22:00:00Z,23998,15772,7866,943,113,3752
2021-04-09T21:00:00Z,21339,16875,7486,1941,113,3752
2021-04-09T20:00:00Z,20530,16181,6894,2602,113,3752
2021-04-09T19:00:00Z,19398,16189,6126,3045,78,3752
2021-04-09T18:00:00Z,17928,16740,5172,2891,113,3752
2021-04-09T17:00:00Z,16875,16682,4640,2855,132,3752
2021-04-09T16:00:00Z,15420,16763,4430,3083,133,3752
2021-04-09T15:00:00Z,14049,16495,4128,3541,70,3752
2021-04-09T14:00:00Z,13152,18178,3797,1914,29,3753
2021-04-09T13:00:00Z,12845,18893,4143,79,5,3753
2021-04-09T12:00:00Z,12160,17666,4470,0,4,3751
2021-04-09T11:00:00Z,10000,17801,4126,0,4,3750
2021-04-09T10:00:00Z,8709,18650,3284,0,4,3751
2021-04-09T09:00:00Z,8482,18827,3233,0,4,3750
2021-04-09T08:00:00Z,8572,18925,3619,0,5,3750
2021-04-09T07:00:00Z,8962,18757,4363,0,26,3750
2021-04-09T06:00:00Z,10622,18047,5208,0,4,3750
2021-04-09T05:00:00Z,14359,16458,5526,0,8,3750
2021-04-09T04:00:00Z,18330,13510,7507,0,47,3749
2021-04-09T03:00:00Z,23202,10618,8344,0,48,3748
2021-04-09T02:00:00Z,27740,7905,8405,13,72,3748
2021-04-09T01:00:00Z,28802,6509,8458,815,72,3749
2021-04-09T00:00:00Z,29113,5300,8397,3063,79,3750
2021-04-08T23:00:00Z,28411,5392,8387,4416,114,3751
2021-04-08T22:00:00Z,27819,5175,8326,4871,115,3753
2021-04-08T21:00:00Z,26420,4830,8345,5149,79,3755
2021-04-08T20:00:00Z,24663,4873,8110,5241,114,3756
2021-04-08T19:00:00Z,23339,4581,7810,5198,114,3756
2021-04-08T18:00:00Z,21653,4776,7228,5205,78,3756
2021-04-08T17:00:00Z,20775,5442,5721,5199,131,3757
2021-04-08T16:00:00Z,20028,4828,5702,5120,132,3757
2021-04-08T15:00:00Z,19531,3703,6691,4594,28,3757
2021-04-08T14:00:00Z,18807,5603,6673,2412,4,3757
2021-04-08T13:00:00Z,19133,5957,7601,135,4,3758
2021-04-08T12:00:00Z,18298,5436,7578,0,4,3758
2021-04-08T11:00:00Z,16579,5605,6540,0,4,3757
2021-04-08T10:00:00Z,15502,5319,6547,0,4,3757
2021-04-08T09:00:00Z,15184,5624,6428,0,4,3756
2021-04-08T08:00:00Z,15188,6111,6282,0,26,3756
2021-04-08T07:00:00Z,15518,6198,6732,0,25,3756
2021-04-08T06:00:00Z,16594,6006,7453,0,4,3756
2021-04-08T05:00:00Z,18658,5819,8165,0,14,3756
2021-04-08T04:00:00Z,21400,6298,8204,0,90,3755
2021-04-08T03:00:00Z,25194,5437,8336,2,91,3755
2021-04-08T02:00:00Z,27042,4605,8529,11,80,3755
2021-04-08T01:00:00Z,25639,5352,8507,1119,115,3755
2021-04-08T00:00:00Z,21436,8079,8461,4077,115,3754
2021-04-07T23:00:00Z,19931,9457,8460,5041,71,3755
2021-04-07T22:00:00Z,19583,9933,8443,4975,71,3755
2021-04-07T21:00:00Z,18881,10333,8013,4871,73,3755
2021-04-07T20:00:00Z,17912,10855,7504,4814,71,3756
2021-04-07T19:00:00Z,17564,10320,7564,4893,71,3761
2021-04-07T18:00:00Z,17123,9893,7412,4779,70,3761
2021-04-07T17:00:00Z,16547,10301,6935,4687,29,3758
2021-04-07T16:00:00Z,15469,12513,5212,4620,28,3757
2021-04-07T15:00:00Z,13697,14375,4720,4236,28,3758
2021-04-07T14:00:00Z,13426,15009,5734,1951,27,3758
2021-04-07T13:00:00Z,12084,17351,6079,73,4,3757
2021-04-07T12:00:00Z,10975,18752,4448,0,12,3757
2021-04-07T11:00:00Z,8446,19508,3720,0,46,3757
2021-04-07T10:00:00Z,7379,19433,3674,0,47,3757
2021-04-07T09:00:00Z,6783,19671,3846,0,4,3757
2021-04-07T08:00:00Z,6585,20057,4175,0,6,3757
2021-04-07T07:00:00Z,6576,20423,4910,0,27,3757
2021-04-07T06:00:00Z,6834,20825,5830,0,4,3756
2021-04-07T05:00:00Z,8012,21262,6700,0,4,3756
2021-04-07T04:00:00Z,9790,21586,7574,0,6,3755
2021-04-07T03:00:00Z,11731,22065,7713,0,72,3756
2021-04-07T02:00:00Z,12701,22030,8179,5,72,3756
2021-04-07T01:00:00Z,12693,21657,7957,387,75,3755
2021-04-07T00:00:00Z,12897,21399,8131,945,105,3756
2021-04-06T23:00:00Z,13421,21284,8182,1170,140,3756
2021-04-06T22:00:00Z,13212,20856,8219,1657,140,3756
2021-04-06T21:00:00Z,12621,20656,8008,1859,140,3757
2021-04-06T20:00:00Z,11939,20675,7644,1909,114,3757
2021-04-06T19:00:00Z,11297,20368,7545,1848,37,3758
2021-04-06T18:00:00Z,10447,20209,7198,1810,71,3759
2021-04-06T17:00:00Z,9673,20650,6759,1441,48,3760
2021-04-06T16:00:00Z,8800,20667,6460,1254,47,3760
2021-04-06T15:00:00Z,8260,20583,6317,903,4,3761
2021-04-06T14:00:00Z,7415,20284,6631,612,4,3761
2021-04-06T13:00:00Z,7029,20578,6634,25,4,3761
2021-04-06T12:00:00Z,6596,20945,5289,0,4,3761
2021-04-06T11:00:00Z,5917,20529,3862,0,5,3761
2021-04-06T10:00:00Z,5450,20294,3123,0,4,3760
2021-04-06T09:00:00Z,5375,20008,3080,0,4,3760
2021-04-06T08:00:00Z,5415,20303,3101,0,5,3760
2021-04-06T07:00:00Z,5502,20754,3320,0,5,3760
2021-04-06T06:00:00Z,5648,21019,4108,0,5,3761
2021-04-06T05:00:00Z,6074,21438,5609,0,5,3761
2021-04-06T04:00:00Z,7997,21685,6115,0,8,3761
2021-04-06T03:00:00Z,9715,22191,6517,0,72,3761
2021-04-06T02:00:00Z,10538,22027,6997,1,73,3760
2021-04-06T01:00:00Z,10777,21683,6141,324,77,3759
2021-04-06T00:00:00Z,10581,21073,6574,1282,97,3759
2021-04-05T23:00:00Z,10658,20551,6853,1924,105,3759
2021-04-05T22:00:00Z,10719,19792,6881,2347,138,3759
2021-04-05T21:00:00Z,11231,18106,8227,1237,139,3759
2021-04-05T20:00:00Z,11065,17729,8009,1246,74,3760
2021-04-05T19:00:00Z,10971,16901,7688,1687,71,3761
2021-04-05T18:00:00Z,10093,18145,6363,2182,40,3759
2021-04-05T17:00:00Z,9758,18169,5420,2808,46,3759
2021-04-05T16:00:00Z,9500,17547,5073,3055,39,3760
2021-04-05T15:00:00Z,9625,16020,5827,2683,5,3760
2021-04-05T14:00:00Z,10038,15330,6637,1028,5,3762
2021-04-05T13:00:00Z,10225,15409,6452,49,5,3762
2021-04-05T12:00:00Z,10033,14967,5626,0,5,3762
2021-04-05T11:00:00Z,7956,15112,4915,0,5,3762
2021-04-05T10:00:00Z,6799,15474,4287,0,5,3761
2021-04-05T09:00:00Z,6399,15686,3844,0,5,3761
2021-04-05T08:00:00Z,6462,15820,3950,0,5,3761
2021-04-05T07:00:00Z,6437,15836,4646,0,5,3760
2021-04-05T06:00:00Z,6652,15596,5773,0,5,3760
2021-04-05T05:00:00Z,7481,15118,7187,0,5,3760
2021-04-05T04:00:00Z,9418,15136,7569,0,5,3760
2021-04-05T03:00:00Z,10665,15112,7888,0,28,3760
2021-04-05T02:00:00Z,11574,14771,7751,2,31,3759
2021-04-05T01:00:00Z,11381,15446,5377,614,32,3758
2021-04-05T00:00:00Z,11293,14733,4572,2153,56,3759
2021-04-04T23:00:00Z,11421,13180,5170,2811,56,3758
2021-04-04T22:00:00Z,11386,11529,6168,3216,64,3759
2021-04-04T21:00:00Z,11501,10518,6840,3130,99,3760
2021-04-04T20:00:00Z,11901,9593,7572,2660,105,3760
2021-04-04T19:00:00Z,12841,8596,7765,2177,161,3762
2021-04-04T18:00:00Z,13381,7795,7851,1950,129,3762
2021-04-04T17:00:00Z,14289,6669,7939,1575,118,3763
2021-04-04T16:00:00Z,15045,5899,7907,1176,83,3764
2021-04-04T15:00:00Z,15591,4822,8060,855,7,3769
2021-04-04T14:00:00Z,14832,4918,8278,324,7,3769
2021-04-04T13:00:00Z,13465,5724,8280,17,6,3769
2021-04-04T12:00:00Z,12125,6305,8147,0,6,3769
2021-04-04T11:00:00Z,10769,7130,8015,0,6,3769
2021-04-04T10:00:00Z,9736,8611,7263,0,6,3769
2021-04-04T09:00:00Z,8839,10472,6380,0,6,3769
2021-04-04T08:00:00Z,8483,11435,6193,0,6,3769
2021-04-04T07:00:00Z,8276,11972,6664,0,6,3769
2021-04-04T06:00:00Z,8814,12154,7073,0,6,3769
2021-04-04T05:00:00Z,9154,12843,7940,0,6,3769
2021-04-04T04:00:00Z,9997,13879,7207,0,6,3768
2021-04-04T03:00:00Z,11537,12214,8327,0,32,3769
2021-04-04T02:00:00Z,12038,12195,8310,1,34,3768
2021-04-04T01:00:00Z,10678,13179,7634,203,34,3769
2021-04-04T00:00:00Z,10199,13537,6673,1097,58,3768
2021-04-03T23:00:00Z,9753,14044,5115,2679,81,3768
2021-04-03T22:00:00Z,9027,14529,4241,3789,100,3768
2021-04-03T21:00:00Z,8549,14668,4103,4252,98,3768
2021-04-03T20:00:00Z,8675,14396,4147,4400,93,3768
2021-04-03T19:00:00Z,9265,13394,4487,4562,161,3768
2021-04-03T18:00:00Z,9633,12985,5038,4546,129,3768
2021-04-03T17:00:00Z,9717,13257,4865,4724,122,3769
2021-04-03T16:00:00Z,9658,14059,4659,3922,126,3769
2021-04-03T15:00:00Z,9840,12226,6434,2993,50,3769
2021-04-03T14:00:00Z,10117,11854,7215,1217,50,3768
2021-04-03T13:00:00Z,9843,13845,5493,33,50,3767
2021-04-03T12:00:00Z,8439,15688,4164,0,50,3767
2021-04-03T11:00:00Z,6322,17154,3824,0,10,3767
2021-04-03T10:00:00Z,5433,17952,3515,0,6,3766
2021-04-03T09:00:00Z,4978,18436,3510,0,6,3766
2021-04-03T08:00:00Z,4780,18694,3777,0,6,3765
2021-04-03T07:00:00Z,4982,18842,4365,0,7,3764
2021-04-03T06:00:00Z,5161,19221,4722,0,6,3764
2021-04-03T05:00:00Z,5510,20246,4930,0,6,3764
2021-04-03T04:00:00Z,6048,20485,5565,0,6,3763
2021-04-03T03:00:00Z,7002,19822,6314,0,30,3750
2021-04-03T02:00:00Z,7732,19094,6958,2,33,3666
2021-04-03T01:00:00Z,7594,19794,4968,750,33,3569
2021-04-03T00:00:00Z,7006,19498,4277,2413,57,3390
2021-04-02T23:00:00Z,6964,19293,4445,3033,57,3237
2021-04-02T22:00:00Z,7203,18804,4356,3314,57,3220
2021-04-02T21:00:00Z,7040,19016,4335,2969,57,3220
2021-04-02T20:00:00Z,7008,19305,4334,2583,32,3221
2021-04-02T19:00:00Z,7028,19310,4343,2561,50,3203
2021-04-02T18:00:00Z,7505,19370,4472,2042,161,3196
2021-04-02T17:00:00Z,8155,19356,4478,1888,123,3197
2021-04-02T16:00:00Z,8627,17716,5182,2664,126,3197
2021-04-02T15:00:00Z,9216,15120,6768,3148,50,3197
2021-04-02T14:00:00Z,10148,15726,7317,1367,50,3196
2021-04-02T13:00:00Z,10223,17044,6594,60,50,3196
2021-04-02T12:00:00Z,9725,16888,5507,0,50,3195
2021-04-02T11:00:00Z,8143,16769,4944,0,10,3196
2021-04-02T10:00:00Z,7081,16330,5018,0,7,3196
2021-04-02T09:00:00Z,6564,16660,4634,0,7,3195
2021-04-02T08:00:00Z,6395,17087,4516,0,6,3196
2021-04-02T07:00:00Z,6464,17113,4586,0,6,3195
2021-04-02T06:00:00Z,6762,16906,5393,0,7,3196
2021-04-02T05:00:00Z,7742,16786,5977,0,7,3196
2021-04-02T04:00:00Z,10125,16458,5741,0,11,3196
2021-04-02T03:00:00Z,12706,14550,6591,0,51,3195
2021-04-02T02:00:00Z,14921,11473,8223,1,75,3195
2021-04-02T01:00:00Z,15261,9522,8438,743,75,3195
2021-04-02T00:00:00Z,14034,8925,8040,2987,75,3194
2021-04-01T23:00:00Z,13613,8702,7253,4592,35,3194
2021-04-01T22:00:00Z,13578,8732,6710,5002,32,3195
2021-04-01T21:00:00Z,13432,8939,6190,5107,32,3196
2021-04-01T20:00:00Z,13223,9524,5711,5184,7,3196
2021-04-01T19:00:00Z,13065,10121,5590,5178,26,3197
2021-04-01T18:00:00Z,12950,10424,5564,5182,107,3197
2021-04-01T17:00:00Z,13170,10158,6149,5085,161,3197
2021-04-01T16:00:00Z,14297,9213,6413,5019,126,3197
2021-04-01T15:00:00Z,15053,8686,6942,4915,50,3196
2021-04-01T14:00:00Z,16436,9811,7837,2079,49,3209
2021-04-01T13:00:00Z,17727,10570,7888,63,49,3196
2021-04-01T12:00:00Z,16187,10665,7257,0,50,3197
2021-04-01T11:00:00Z,13928,10644,6055,0,8,3196
2021-04-01T10:00:00Z,12011,10928,5619,0,6,3195
2021-04-01T09:00:00Z,11153,11270,5410,0,6,3195
2021-04-01T08:00:00Z,10756,11796,5272,0,6,3199
2021-04-01T07:00:00Z,10952,12159,5175,0,6,3203
2021-04-01T06:00:00Z,11152,12516,5519,0,5,3203
2021-04-01T05:00:00Z,12059,12705,6027,0,7,3194
2021-04-01T04:00:00Z,13566,12818,6611,0,48,3193
2021-04-01T03:00:00Z,15086,11946,8022,0,51,3193
2021-04-01T02:00:00Z,16685,10862,8540,2,75,3193
2021-04-01T01:00:00Z,15496,11121,7719,997,75,3194
2021-04-01T00:00:00Z,14450,11485,5493,4128,74,3193
2021-03-31T23:00:00Z,13625,12087,5053,5172,73,3193
2021-03-31T22:00:00Z,13410,11816,5768,5109,31,3193
2021-03-31T21:00:00Z,12877,12566,5892,4954,30,3193
2021-03-31T20:00:00Z,12154,13858,6045,4776,6,3191
2021-03-31T19:00:00Z,12068,14876,6369,4130,5,3191
2021-03-31T18:00:00Z,12310,15556,6436,3420,25,3196
2021-03-31T17:00:00Z,12187,16024,6452,3180,74,3198
2021-03-31T16:00:00Z,11462,16931,6579,2478,81,3193
2021-03-31T15:00:00Z,10593,16701,6900,2558,5,3192
2021-03-31T14:00:00Z,10293,17040,7298,1240,5,3192
2021-03-31T13:00:00Z,10239,18286,6781,17,5,3192
2021-03-31T12:00:00Z,9598,18367,5754,0,5,3191
2021-03-31T11:00:00Z,6507,19248,5444,0,5,3191
2021-03-31T10:00:00Z,5335,19973,4636,0,6,3191
2021-03-31T09:00:00Z,4841,20311,4310,0,6,3191
2021-03-31T08:00:00Z,4937,20444,4391,0,6,3191
2021-03-31T07:00:00Z,5016,20564,5080,0,6,3191
2021-03-31T06:00:00Z,5528,20306,6416,0,6,3189
2021-03-31T05:00:00Z,7074,20452,7129,0,7,3189
2021-03-31T04:00:00Z,10002,20653,6702,0,10,3189
2021-03-31T03:00:00Z,12446,20250,7189,0,49,3189
2021-03-31T02:00:00Z,14597,18206,8341,1,50,3189
2021-03-31T01:00:00Z,16003,14985,8479,913,50,3189
2021-03-31T00:00:00Z,16663,11513,8510,3750,49,3189
2021-03-30T23:00:00Z,17621,10013,8560,4502,50,3188
2021-03-30T22:00:00Z,17728,9711,8579,4318,49,3188
2021-03-30T21:00:00Z,16416,10348,8561,4201,49,3189
2021-03-30T20:00:00Z,15122,11404,8322,3957,50,3189
2021-03-30T19:00:00Z,14088,12357,7838,3792,27,3190
2021-03-30T18:00:00Z,12845,13282,7687,3406,78,3192
2021-03-30T17:00:00Z,11576,15094,7255,2579,101,3192
2021-03-30T16:00:00Z,10761,16082,6828,1927,107,3193
2021-03-30T15:00:00Z,10611,16840,6509,1004,32,3193
2021-03-30T14:00:00Z,10684,17502,5846,323,30,3194
2021-03-30T13:00:00Z,9588,19118,5290,6,7,3194
2021-03-30T12:00:00Z,8022,19503,4590,0,7,3193
2021-03-30T11:00:00Z,5902,18888,4463,0,7,3193
2021-03-30T10:00:00Z,4767,18551,4407,0,7,3193
2021-03-30T09:00:00Z,4538,18566,4286,0,7,3193
2021-03-30T08:00:00Z,4687,18451,4539,0,8,3193
2021-03-30T07:00:00Z,4954,18275,5052,0,30,3193
2021-03-30T06:00:00Z,5250,18372,5821,0,7,3193
2021-03-30T05:00:00Z,6037,18773,6459,0,7,3193
2021-03-30T04:00:00Z,7623,19202,6911,0,7,3193
2021-03-30T03:00:00Z,9679,19659,6629,0,9,3193
2021-03-30T02:00:00Z,10839,19633,6603,1,52,3193
2021-03-30T01:00:00Z,10975,19189,5617,541,53,3193
2021-03-30T00:00:00Z,10728,18178,5660,1765,52,3193
2021-03-29T23:00:00Z,10580,17530,5855,2612,11,3303
2021-03-29T22:00:00Z,10487,17162,5576,2623,9,3766
2021-03-29T21:00:00Z,10194,16892,5446,2716,9,3767
2021-03-29T20:00:00Z,10040,16959,5286,2568,9,3767
2021-03-29T19:00:00Z,10105,17127,4882,2441,10,3768
2021-03-29T18:00:00Z,9938,17080,4818,2447,54,3768
2021-03-29T17:00:00Z,9739,16982,4929,2614,106,3768
2021-03-29T16:00:00Z,9890,16031,5211,3165,112,3768
2021-03-29T15:00:00Z,10534,14420,5658,3905,38,3769
2021-03-29T14:00:00Z,11007,16865,5015,1794,79,3769
2021-03-29T13:00:00Z,11359,17409,5739,45,55,3771
2021-03-29T12:00:00Z,10004,17499,5022,0,54,3770
2021-03-29T11:00:00Z,6778,17527,4959,0,14,3769
2021-03-29T10:00:00Z,5561,17711,4022,0,11,3769
2021-03-29T09:00:00Z,5260,17496,3631,0,11,3769
2021-03-29T08:00:00Z,5385,16750,4054,0,13,3769
2021-03-29T07:00:00Z,5785,15789,4853,0,34,3768
2021-03-29T06:00:00Z,7302,14472,5668,0,11,3769
2021-03-29T05:00:00Z,10793,12806,5508,0,11,3768
2021-03-29T04:00:00Z,13970,11044,6173,0,11,3768
2021-03-29T03:00:00Z,17299,8994,6575,0,12,3768
2021-03-29T02:00:00Z,20036,6913,6845,1,58,3767
2021-03-29T01:00:00Z,18990,6080,6815,946,56,3767
2021-03-29T00:00:00Z,16649,6514,5729,3935,55,3767
2021-03-28T23:00:00Z,15350,7044,4915,5147,55,3767
2021-03-28T22:00:00Z,14860,7176,4364,5396,54,3767
2021-03-28T21:00:00Z,14622,7535,3860,5412,53,3767
2021-03-28T20:00:00Z,14227,7976,3936,5181,12,3768
2021-03-28T19:00:00Z,13573,8853,3861,4957,12,3767
2021-03-28T18:00:00Z,13072,9603,3722,4938,54,3767
2021-03-28T17:00:00Z,12822,9996,3615,4809,105,3767
2021-03-28T16:00:00Z,13162,8826,4256,4631,112,3767
2021-03-28T15:00:00Z,13179,7736,5012,4240,35,3766
2021-03-28T14:00:00Z,13024,8144,6046,1547,34,3765
2021-03-28T13:00:00Z,12274,9473,6283,25,10,3765
2021-03-28T12:00:00Z,11928,9325,6529,0,10,3765
2021-03-28T11:00:00Z,10926,10095,6480,0,9,3765
2021-03-28T10:00:00Z,9800,11991,5885,0,10,3764
2021-03-28T09:00:00Z,8297,14342,5627,0,10,3764
2021-03-28T08:00:00Z,7651,17165,4524,0,11,3764
2021-03-28T07:00:00Z,7632,18854,4147,0,33,3763
2021-03-28T06:00:00Z,7938,20244,4291,0,10,3764
2021-03-28T05:00:00Z,9142,21011,4530,0,10,3764
2021-03-28T04:00:00Z,11156,21370,4355,0,9,3764
2021-03-28T03:00:00Z,13126,21285,4380,0,9,3765
2021-03-28T02:00:00Z,14874,19959,5115,1,12,3766
2021-03-28T01:00:00Z,15731,18365,5440,635,52,3766
2021-03-28T00:00:00Z,16352,16290,5447,2931,52,3766
2021-03-27T23:00:00Z,16748,14593,5922,4056,52,3766
2021-03-27T22:00:00Z,17174,12588,6727,4400,53,3767
2021-03-27T21:00:00Z,17225,11279,6742,4580,54,3767
2021-03-27T20:00:00Z,16823,10787,6442,4680,52,3768
2021-03-27T19:00:00Z,16306,10359,6350,4690,29,3768
2021-03-27T18:00:00Z,15720,9877,6290,4659,80,3768
2021-03-27T17:00:00Z,15447,9462,6179,4471,117,3769
2021-03-27T16:00:00Z,15076,9044,5775,4328,111,3769
2021-03-27T15:00:00Z,14881,8768,5586,3642,33,3770
2021-03-27T14:00:00Z,14088,9311,6538,1194,33,3769
2021-03-27T13:00:00Z,14190,8951,6700,9,9,3770
2021-03-27T12:00:00Z,12861,9885,6045,0,9,3769
2021-03-27T11:00:00Z,11575,11439,4829,0,9,3769
2021-03-27T10:00:00Z,10210,12280,4981,0,9,3769
2021-03-27T09:00:00Z,9183,13312,5151,0,9,3768
2021-03-27T08:00:00Z,8900,14961,4279,0,10,3768
2021-03-27T07:00:00Z,8666,16465,3838,0,33,3769
2021-03-27T06:00:00Z,9181,16328,4912,0,10,3768
2021-03-27T05:00:00Z,10487,15797,6153,0,10,3768
2021-03-27T04:00:00Z,13244,14878,6533,0,9,3769
2021-03-27T03:00:00Z,16005,13615,6704,0,12,3768
2021-03-27T02:00:00Z,18296,12085,6766,0,52,3768
2021-03-27T01:00:00Z,17452,12420,6679,777,53,3769
2021-03-27T00:00:00Z,15181,14810,5439,3374,53,3769
2021-03-26T23:00:00Z,15573,14598,5376,3966,52,3769
2021-03-26T22:00:00Z,15090,14580,5381,3960,52,3769
2021-03-26T21:00:00Z,14147,14823,5347,3534,52,3770
2021-03-26T20:00:00Z,12735,15121,5514,3586,10,3771
2021-03-26T19:00:00Z,11773,15297,5268,3616,27,3772
2021-03-26T18:00:00Z,10934,15691,4960,3515,90,3772
2021-03-26T17:00:00Z,10204,16217,4737,3425,148,3772
2021-03-26T16:00:00Z,9728,16118,4627,3758,112,3773
2021-03-26T15:00:00Z,10585,14388,5190,4163,35,3773
2021-03-26T14:00:00Z,10949,16286,5508,1612,34,3772
2021-03-26T13:00:00Z,11089,17931,5208,28,10,3772
2021-03-26T12:00:00Z,10027,17764,4616,0,10,3772
2021-03-26T11:00:00Z,7568,17621,4163,0,10,3772
2021-03-26T10:00:00Z,6035,17965,3594,0,9,3772
2021-03-26T09:00:00Z,5586,17937,3456,0,9,3772
2021-03-26T08:00:00Z,5619,17732,3693,0,10,3771
2021-03-26T07:00:00Z,6023,17289,4249,0,34,3772
2021-03-26T06:00:00Z,7508,16142,4902,0,10,3772
2021-03-26T05:00:00Z,10014,13711,6692,0,10,3771
2021-03-26T04:00:00Z,14889,10496,7436,0,9,3770
2021-03-26T03:00:00Z,19448,8100,7539,0,13,3770
2021-03-26T02:00:00Z,22460,6326,7555,0,55,3769
2021-03-26T01:00:00Z,22063,5535,7561,769,53,3769
2021-03-26T00:00:00Z,19884,5864,7180,3622,53,3770
2021-03-25T23:00:00Z,19119,6511,6602,4813,52,3770
2021-03-25T22:00:00Z,18690,7738,5511,5026,53,3769
2021-03-25T21:00:00Z,17488,9261,4811,5016,52,3769
2021-03-25T20:00:00Z,15629,11376,4319,5004,12,3770
2021-03-25T19:00:00Z,14114,13062,4143,4547,29,3769
2021-03-25T18:00:00Z,13756,13399,4155,3863,124,3769
2021-03-25T17:00:00Z,14153,11373,4205,4952,167,3769
2021-03-25T16:00:00Z,14525,10466,4458,4845,140,3769
2021-03-25T15:00:00Z,14718,10062,4932,4229,35,3768
2021-03-25T14:00:00Z,15701,10295,6285,1449,33,3768
2021-03-25T13:00:00Z,16310,10094,6988,9,10,3768
2021-03-25T12:00:00Z,15804,9348,6442,0,9,3771
2021-03-25T11:00:00Z,14133,8487,6291,0,10,3770
2021-03-25T10:00:00Z,13480,7627,6040,0,9,3770
2021-03-25T09:00:00Z,12832,8607,5372,0,9,3770
2021-03-25T08:00:00Z,12709,9015,5475,0,9,3770
2021-03-25T07:00:00Z,12411,10268,5065,0,52,3770
2021-03-25T06:00:00Z,11563,12880,4603,0,9,3770
2021-03-25T05:00:00Z,11989,14033,5074,0,9,3771
2021-03-25T04:00:00Z,12653,16283,4890,0,9,3771
2021-03-25T03:00:00Z,14593,16500,5097,0,12,3771
2021-03-25T02:00:00Z,16425,15229,5399,0,52,3771
2021-03-25T01:00:00Z,17312,13136,5808,265,53,3771
2021-03-25T00:00:00Z,18395,8614,6988,2079,53,3771
2021-03-24T23:00:00Z,19746,5652,7351,3461,54,3771
2021-03-24T22:00:00Z,19582,4794,7384,4305,53,3771
2021-03-24T21:00:00Z,18842,4965,7324,4579,53,3771
2021-03-24T20:00:00Z,17848,6250,6970,4526,12,3772
2021-03-24T19:00:00Z,17261,7756,5961,4392,10,3772
2021-03-24T18:00:00Z,15994,9616,5153,4371,61,3773
2021-03-24T17:00:00Z,15192,11152,4613,4088,105,3773
2021-03-24T16:00:00Z,14193,12682,4346,3778,96,3773
2021-03-24T15:00:00Z,13891,12798,4703,3396,48,3773
2021-03-24T14:00:00Z,14524,13475,5533,957,33,3772
2021-03-24T13:00:00Z,14003,14722,5508,12,9,3773
2021-03-24T12:00:00Z,12293,15779,4336,0,9,3772
2021-03-24T11:00:00Z,8888,16966,3557,0,9,3772
2021-03-24T10:00:00Z,6788,17470,3274,0,9,3772
2021-03-24T09:00:00Z,6364,17261,3196,0,10,3773
2021-03-24T08:00:00Z,6307,17174,3294,0,10,3773
2021-03-24T07:00:00Z,6331,17535,3581,0,34,3773
2021-03-24T06:00:00Z,7073,16994,4559,0,9,3773
2021-03-24T05:00:00Z,9941,15070,5472,0,8,3773
2021-03-24T04:00:00Z,13672,13272,6361,0,8,3773
2021-03-24T03:00:00Z,18268,10211,7349,0,11,3774
2021-03-24T02:00:00Z,22598,6695,7423,0,77,3774
2021-03-24T01:00:00Z,24349,3748,7606,669,81,3775
2021-03-24T00:00:00Z,23515,2805,7512,3580,79,3775
2021-03-23T23:00:00Z,22531,2985,7497,4997,76,3775
2021-03-23T22:00:00Z,22105,2900,7471,5114,76,3775
2021-03-23T21:00:00Z,21320,2990,7546,5142,75,3775
2021-03-23T20:00:00Z,20622,3136,7513,4996,51,3776
2021-03-23T19:00:00Z,19689,3446,7544,5015,69,3775
2021-03-23T18:00:00Z,18912,3724,7484,5111,103,3775
2021-03-23T17:00:00Z,18396,4503,6924,5079,79,3775
2021-03-23T16:00:00Z,18230,4988,6282,5043,84,3775
2021-03-23T15:00:00Z,18194,4992,6717,4537,41,3775
2021-03-23T14:00:00Z,18455,7185,7325,1503,7,3775
2021-03-23T13:00:00Z,18089,8772,7486,14,7,3775
2021-03-23T12:00:00Z,15690,9567,7138,0,7,3774
2021-03-23T11:00:00Z,12761,10638,5962,0,7,3774
2021-03-23T10:00:00Z,10447,10918,6474,0,6,3774
2021-03-23T09:00:00Z,9437,12266,5567,0,6,3774
2021-03-23T08:00:00Z,8555,14039,4897,0,6,3774
2021-03-23T07:00:00Z,8100,15622,4365,0,7,3776
2021-03-23T06:00:00Z,7336,17679,4196,0,7,3775
2021-03-23T05:00:00Z,7922,18441,4781,0,10,3775
2021-03-23T04:00:00Z,8866,19057,5568,0,51,3775
2021-03-23T03:00:00Z,10124,18800,6676,0,53,3772
